pörkölt,tehdä,για να ματαιώσω,чтобы тушить,schmoren,guisar,a stufato,ragoût,stobh,stiwiff,stew,燉,hầm,煮込む,스튜에,ไปสตูว์,rebus,güveç için,إلى الحساء,לתבשיל,kwa kitoweo,स्टू
gőzzel,höyryttää,να βγάζει ατμούς,паром,dämpfen,cocer al vapor,a vapore,cuire à la vapeur,galaigh,stêm,steam,蒸,bốc hơi,蒸す,증기,การอบไอน้ำ,uap,buharlamak için,إلى البخار,לאדים,kwa mvuke,भाप
sült,paahtautua,να ψήσει,жарить,braten,asar,arrostire,rôtir,róst,rostia,roast,炙烤,nướng,焼く,로스트,การย่าง,memanggang,kızartmak,ليشوى,לצלות,kuchoma,रोस्ट
süss,leipoa,να ψήνουν,печь,backen,hornear,cuocere al forno,cuire,bácáil,phobir,bake,烘烤,nướng,焙煎する,구워,การอบ,memanggang,pişirmek,ليخبز,לאפות,kuoka,बेक
ragyog,loistaa,να λάμψει,сиять,leuchten,brillar,brillare,briller,taitin,disgleirio,shine,閃耀,tỏa sáng,輝く,빛나는 것,ส่องแสง,bersinar,parlamak için,للتألق,לזרוח,angaza,चमक
elolvad,sulaa,να λιώσει,чтобы растопить,schmelzen,para fundir,sciogliere,fondre,leáigh,toddi,melt,融化,tan chảy,溶ける,녹기,เพื่อละลาย,mencair,erimek,للذوبان,כדי להמס,yeyuka,पिघलना
felrobban,räjähtää,να εκραγεί,взрываться,explodieren,explotar,esplodere,exploser,pléasc,ffrwydro,explode,爆炸,bùng nổ,爆発する,폭발하기 위해,เพื่อระเบิด,meledak,patlamak için,لتنفجر,להתפוצץ,lipuka,विस्फोट
szerelem,rakastaa,αγαπάω,любить,lieben,amar,amare,aimer,gráigh,chari,love,愛,yêu,愛する,사랑하다,รัก ,mencintai,sevmek,حب,אהב,penda,प्रेम
tetszik,pitää,να αρεσει,нравится,mögen,gustar,piacere,aimer,is maith le,hidion,like,喜歡,thích,好む,좋아하다,ที่ชื่นชอบ,menyukai,beğenmek,لكى تحب,לחבב,penda,जैसे
akarom,haluta,θέλω,хотеть,wollen,querer,volere,vouloir,iarr,eisiau,want,要,muốn,欲する,원하다,ต้องการ ,inginkan,istemek,أراد,רצה,taka,चाहना
szükséges,tarvita,χρειάζομαι,нуждаться,brauchen,necesitar,aver bisogno,avoir besoin,teastaigh ó,angen,need,需,cần,要する,필요하다,ต้องการ ,butuh,ihtiyacı olmak,احتاج,צריך,hitaji,ज़रूरत
gyűlölet,vihata,μισώ,ненавидеть,hassen,odiar,odiare,détester,fuathaigh,chaseir,hate,恨,ghét,嫌う,싫어하다,เกลียด ,membenci,nefret etmek,كره,שנא,chukia,नफ़रत
félelem,pelätä,φοβάμαι,бояться,fürchten,temer,temere,craindre,eaglaigh,hofnwch,fear,怕,sợ,恐れる,두렵다,กลัว ,takut,korkmak,خاف,פחד,ogopa,भय
kiss,suudella,να φιλήσει,целовать,küssen,besar,baciare,embrasser,póg,cusana ’,kiss,親吻,hôn,キスする,키스,จูบ,mencium,öpmek,لتقبيل,לנשק,busu,चुंबन
áthatolni,tunkeutua,να διεισδύσει,проникать,eindringen,para penetrar,penetrare,pénétrer,poll,treiddiwyd,penetrate,穿透,thâm nhập,貫く,침투합니다,เพื่อเจาะ,menembus,içine girmek,ليتغلغل,לחדור,penya,घुस
dash,juosta,να καταρρίψει,чтобы бросить,zu streiten,para lanzarse,per precipitare,se précipiter,teilg,rhuthra ’,dash,沖刺,lao,突く,대시,รีบร้อน,berlari,fırlamak,لاناش,לדאוף,kwa dash,डैश
lő,ampua,για να πυροβολήσω,выстрелить,schießen,para disparar,per sparare,tirer,lámhach,gollyngwch,shoot,開槍,bắn,撃つ,촬영합니다,ในการถ่ายภาพ,menembak,atış yapmak,لإطلاق النار,לירות,kupiga,गोली मारना
harcolni,taistella,να παλέψω,бороться,kämpfen,luchar,combattere,combattre,troid,hymladd,fight,打架,chiến đấu,戦う,싸우기 위해서,สู้,bertarung,savaşmak,ليقاتل,להלחם,kupigana,लड़ो
vadászatot,metsästää,να κυνηγήσω,охотиться,jagen,a cazar,cacciare,chasser,seilg,hela,hunt,打獵,đi săn,狩る,사냥하다,การล่าสัตว์,berburu,avlanmak,للصيد,לצוד,kuwinda,हंट
megsérült,satuttaa,να βλάψει,причинять боль,verletzen,lastimar,ferire,blesser,gortaigh,anafer,hurt,傷害,làm đau,傷める,다치게,เจ็บ,menyakiti,incitmek,لكي تؤلم,לפגוע,kuumiza,ठेस
támadás,hyökätä,να επιτεθείς,нападать,angreifen,atacar,per attaccare,attaquer,ionsaigh,hymosod,attack,攻擊,tấn công,攻める,공격합니다,เพื่อโจมตี,menyerang,saldırmak,للهجوم,לתקוף,kushambulia,आक्रमण
megvédeni,suojella,προστατεύω,защищать,beschützen,proteger,proteggere,protéger,cosain,hamddiffynasant,protect,保護,bảo vệ,守る,보호하기 위해,ป้องกัน,melindungi,korumak,حمى,להגן,kinga,protect
halom,kasata,στοιβάζω,накопить,stapeln,apilar,impilare,empiler,carn,pentwr,pile,堆積,chồng chất,積む,쌓다,กอง,menumpuk,yığmak,كَوَّمَ,לערום,lundika,ढेर
bolt,varastoida,αποθηκεύω,хранить,lagern,almacenar,immagazzinare,stocker,stóráil,storiasant,store,儲存,lưu trữ,蓄える,보관시키다,กักเก็บ,menyimpan,depolamak,خزن,לאחסן,hifadhi,स्टोर
beszúrása,laittaa sisään,ἐντίθημι,вставить,einsetzen,insertar,inserire,insérer,ionsáigh,mewnosodem,insert,插入,chèn vào,差し込む,삽입하려면,แทรก,memasukkan,sokmak,أدخل,להכניס,ingiza,प्रविष्ट
tartalmaznak,sisältää,περιέχω,содержать,enthalten,contener,contenere,contenir,coinnigh,gynhwysaf,contain,容納,chứa,含める,포함하다,บรรจุ,berisi,içermek,لاحتواء,להכיל,enye,रोकना
tartalmaz,sisällyttää,να συμπεριλάβει,включать,einschließen,incluir,includere,inclure,cuir san áireamh,cynhwysaf,include,包括,bao gồm,含める,포함하는,ที่จะรวม,memasukkan,içermek,لكي يتضمن,לכלול,kujumuisha,शामिल
tájékoztatja,tiedottaa,πληροφορώ,сообщить,informieren,informar,informare,informer,cuir in iúl,hysbysent,inform,通知,thông báo,知らせる,알리다,แจ้ง,memberi tahu,bilgi vermek,بَلَّغَ,הודיע,julisha,सूचित करना
bejelenteni,uluttaa,ανακοινώνω,объявлять,ankündigen,anunciar,annunciare,annoncer,fógair,gyhoeddan,announce,宣布,thông báo,発表する,발표합니다,ประกาศ,mengumumkan,duyurmak için,لإعلان,להכריז,tangaza,की घोषणा
söpörni,lakaista,σκουπίζω,мести,fegen,barrer,spazzare,balayer,scuab,ysguban,sweep,打掃,quét,掃除する,청소하기,ปัดกวาด,menyapu,süpürüyor,ليكنس,לטאטא,fagia,स्वीप
kiadó,vuokrata,ενοικιάζω,арендовать,mieten,rentar,noleggiare,louer,cuir ar cíos,rhent,rent,租,thuê,貸す,렌트하다,ให้เช่า,menyewa,kiralamak,للإيجار,לשכור,kodisha,किराया
utazási,matstaa,ταξιδεύω,путешествовать,reisen,viajar,viaggiare,voyager,taistil,teithiant,travel,旅行,đi du lịch,旅行する,여행,เดินทาง,bepergian,seyahat etmek,للسفر,לטייל,safiri,सफर
lemez,tallentaa,καταγράφω,записать,aufnehmen,registrar,registrare,enregistrer,taifead,chroniclant,record,記錄,ghi lại,記録する,기록하다,ในการบันทึก,merekam,kayıt için,لتسجيل,כדי להקליט,rekodi,रिकार्ड
megszökni,paeta,να ξεφύγουν,сбежать,fliehen,escapar,scappare,échapper,éalaigh,dihangent,escape,逃離,trốn thoát,逃げる,탈출,หลบหนี,melarikan diri,kaçmak,للهرب,לברוח,kutoroka,एस्केप
elkerülése,välttää,αποφύγω,избежать,vermeiden,evitar,evitare,éviter,seachain,ochelwch,avoid,避免,tránh,避ける,피하기 위해,หลีกเลี่ยง,menghindari,kaçınmak,لتجنب,להתחמק,epusha,टालना
fókusz,keskittyä,να επικεντρωθεί,концентрироваться,konzentrieren,centrarse,focalizzare,se concentrer,dirigh,ffocws,focus,專註,tập trung,集中する,초점을,มุ่งเน้น,fokus,odaklanmak,للتركيز,להתמקד,kuzingatia,फ़ोकस
kéreg,haukkua,να γαβγίσει,лаять,bellen,ladrar,abbaiare,aboyer,tafann,gyfarthwch,bark,吼叫,sủa,叫ぶ,껍질로,ไปเห่า,menggonggong,havlamak,للنباح,לנבוח,kwa gome,छाल
howl,kätevästi,για να ουρλιάζει,выть,heulen,aullar,ululare,hurler,lig glam as,hoernada ’,howl,嗥叫,tru,吠える,울부 짖음으로,ถึงเสียงหอน,melolong,ulumaya,لتعوي,ליילל,kwa kulia,चीख़
hívd,soittaa,για να καλέσετε,звонить,anrufen,llamar,chiamare,appeler,glaoigh,alwa ’,call,呼叫,gọi,呼ぶ,전화합니다,โทร,memanggil,aramak,للإتصال,להתקשר,kupiga simu,कॉल
sikoly,huutaa,να ουρλιάξω,кричать,schreien,gritar,urlare,crier,scread,sgrechiff,scream,尖叫,hét,絶叫する,비명을 지르기 위해,กรีดร้อง,berteriak,çığlık atmak,يصرخ,לצעוק,kupiga kelele,चीख
csipog,sirkuttaa,κελαηδάω,чирикать,zwitschern,chirrido,cinguettare,gazouiller,gíog,rilliech,chirp,鳴叫,hót líu lo,囀る,짹짹거리다,ร้องเจี๊ยกๆ,berkicau,cıvıldamak,غرد,צִיוּץ,lia,कलरव
varjú,kiekua,κράζω,кукарекать,krähen,cacarear,cantare,chanter,glaoigh,frân,crow,打鳴,gáy,鳴く,울다,ขัน,berkokok,ötmek,صاح,קרא,wika,कौवा
kiálts,huutaa,να φωνάξει,кричать,rufen,gritar,urlare,crier,béic,waeddwch,shout,呼喊,la hét,叫ぶ,소리하기,ตะโกน,berteriak,bağırmak,ان تصرخ,לצעוק,kupiga kelele,चिल्लाओ
suttogó,kuiskaten,να ψιθυρίσω,шептать,flüstern,susurrar,sussurrare,chuchoter,labhair i gcogar,sibrydaf,whisper,低語,thì thầm,呟く,속삭임,กระซิบ,berbisik,fısıldamak,أن تهمس,ללחוש,kwa kunong'ona,कानाफूसी
építeni,rakentaa,χτίζω,строить,bauen,para construir,costruire,construire,tóg,codet,build,建造,xây dựng,建てる,짓다,สร้าง,membangun,inşa etmek,لبناء,לבנות,kujenga,निर्माण
tetszik,pitää,να αρεσει,нравится,mögen,gustar,piacere,aimer,bí cosúil le,hidion,like,長得像,thích,似る,좋아하다,ที่ชื่นชอบ,menyukai,beğenmek,لكى تحب,לחבב,kupenda,जैसे
show,näyttää,να δείξω,показывать,zeigen,mostrar,mostrare,montrer,taispeáin,dangosem,show,展示,hiển thị,見せる,보여주기 위해,แสดง,memperlihatkan,göstermek için,ليعرض,להציג,kuonyesha,दिखाएँ
lógni,ripustaa,να κρεμάσετε,повесить,hängen,colgar,appendere,accrocher,croch,hongian,hang,掛,treo,掛ける,매달려,เพื่อแขวน,menggantung,takılmak,لتعليق,לתלות,kunyongwa,हैंग
mérlegel,punnita,να ζυγίζω,взвесить,wiegen,pesar,pesare,peser,meáigh,gydbwysa,weigh,稱重,cân,量る,무게를 측정합니다,ชั่งน้ำหนัก,menimbang,tartmak,لوزن,לשקול,kupima,तौल
intézkedés,mitata,να μετρήσετε,измерять,messen,para medir,misurare,mesurer,déan tomhas ar,fesuren,measure,測量,cân đo,測る,측정,เพื่อวัด,mengukur,ölçmek,لقياس,למדוד,kupima,माप
swing,keinua,να ταλαντεύεται,качать,schaukeln,para balancear,oscillare,se balancer,luasc,grymanaf,swing,搖蕩,lung lay,揺れる,스윙,เพื่อแกว่ง,berayun,sallamak,أن يتأرجح,להתנדנד,kwa swing,झूले
shake,ravistaa,να κουνήσει,трясти,schütteln,agitar,a scuotere,secouer,croith,hysgydwasit,shake,搖動,lắc,震える,흔들려면,เขย่า,mengguncang,çalkalamak,أن يهز,לנער,kutingisha,शेक
remeg,täristä,να τρέμει,дрожать,zittern,temblar,tremare,trembler,creatlach,cryno,tremble,顫抖,run rẩy,身震いする,떨림,สั่นสะเทือน,gemetar,titremek,لترتعش,לרעוד,kutetemeka,घबराना
munka,työskennellä,να δουλέψω,работать,arbeiten,trabajar,lavorare,travailler,obair,weithion,work,工作,làm việc,働く,일하다,ไปทำงาน,bekerja,çalışmak,للعمل,לעבוד,kufanya kazi,कार्य
feleségül,mennä naimisiin,παντρεύομαι,жениться,heiraten,casarse,sposare,se marier,pós,phriodent,marry,結婚,cưới,結婚する,결혼하다,แต่งงาน,menikahi,evlenmek,للزواج,להתחתן,kuoa,निकाह
imádkozik,rukoilla,να προσευχηθούν,молиться,beten,a orar,pregare,prier,guigh,gweddïon,pray,祈禱,cầu nguyện,祈る,기도합니다,เพื่ออธิษฐาน,berdoa,dua etmek,للصلاة,להתפלל,kuomba,दुवा
nyerj,voittaa,για να κερδίσει,побеждать,gewinnen,para ganar,vincere,gagner,buaigh,enilles,win,贏,thắng,勝つ,이기다,ชนะ,menang,kazanmak,للفوز,לנצח,kushinda,जीत
veszíteni,menettää,να χάσω,терять,verlieren,perder,perdere,perdre,caill,gollo,lose,輸,mất,負ける,잃기 위해,สูญเสีย,kalah,kaybetmek,لتخسر,לאבד,kupoteza,खोना
keverék,sekoittaa,να αναμείξετε,смешать,mischen,para mezclar,mescolare,mélanger,measc,gymysga ’,mix,混合,trộn,混ぜる,믹스,ผสม,mencampur,karıştırmak,لخلط,לערבב,kuchanganya,मिक्सर
kanyar,taivuttaa,να λυγίσει,согнуть,biegen,para doblar,piegare,plier,lúb,wyro,bend,彎曲,uốn cong,曲げる,구부러,โค้งงอ,menekuk,bük,للانحناء,לכופף,kupiga,बेंड
takarmányok,ruokkia,να ταΐσει,кормить,füttern,alimentar,nutrire,nourrir,cothaigh,borthiff,feed,餵食,cho ăn,飼う,먹이,ให้อาหาร,memberi makan,beslemek,لكي تطعم,להאכיל,kulisha,फीड
hátsó,takaa,πίσω,чтобы сзади,nach hinten,a la parte trasera,per allevare,élever,oil,feithrina ’,rear,養育,phía sau,育てる,후면으로,ไปด้านหลัง,ke belakang,arkaya,إلى الخلف,לאחור,nyuma,पश्च
roll,pyöriä,να κυλήσει,чтобы катиться,rollen,rodar,rotolare,rouler,roll,trolith,roll,滾動,cuộn,転がす,롤,ม้วน,berguling,yuvarlanmak,لفة,לגלגל,ili kusonga,फेंकें
csúszda,liukua,να γλιστρήσει,скользить,schlittern,deslizarse,scorrere,glisser,sleamhnaigh,lithret,slide,滑動,trượt,滑る,슬라이드하려면,เพื่อเลื่อน,meluncur,kaymak,للانزلاق,להחליק,kuteleza,स्लाइड
borító,peittää,να καλύψω,покрывать,zudecken,cubrir,coprire,couvrir,clúdaigh,orchuddia ’,cover,覆蓋,che,覆う,커버하는,ครอบคลุม,menutupi,örtbas etmek,لتغطية,לכסות,kufunika,कवर
támogatást,tukea,για να στηρίξει,поддерживать,unterstützen,apoyar,supportare,soutenir,tacaigh le,cefnoga ’,support,支持,hỗ trợ,支える,지원합니다,ให้การช่วยเหลือ,mendukung,desteklemek,من أجل دعم,לתמוך,kuunga mkono,support
terhelés,lastata,φορτώνω,загружать,laden,cargar,caricare,charger,luchtaigh,lwythet,load,加載,tải,ロードする,로드하려면,เพื่อโหลด,memuat,yüklemek için,لتحميل,לטעון,kupakia,लोड
fejleszt,kehittää,για να αναπτυχθεί,развивать,entwickeln,desarrollar,sviluppare,développer,forbair,datblygoch,develop,發展,phát triển,開発する,발전합니다,เพื่อพัฒนา,mengembangkan,geliştirmek,للتطور,לפתח,kuendeleza,विकास करना
hajtás,taittaa,διπλώνω,свернуть,falten,doblar,piegare,plier,fill,torrai,fold,折疊,để gâp,折る,접다,เพื่อพับ,melipat,katlamak için,لأضعاف,לקפל,kukunja,मोड़ें
pszichiáter,kutistaa,για να συρρικνώνεται,чтобы сокращаться,schrumpfen,reducir,restringere,rétrécir,crap,gwtoga ’,shrink,收縮,co lại,縮む,축소,เพื่อหดตัว,menyusut,küçültmek için,أن يتقلص,לכווץ,kupungua,सिकुड़ना
