be,"légy, leszünk, lennie, lennék, leszel","oltava, Tulen, olemaan, pian, voisi","Μπορεί, μπορούσε, είστε, ναι, γίνει","стать, должно, будут, будем, будешь","sollte, könnte, wäre, müssen, werde","seas, Debe, estaría, estará, debería","saranno, dovrebbe, sarà, deve, sara","serai, serait, pourrait, soit, peut-être","be, 成為, 肯定, 沒事, 回來","ổn, ngay, tốt, chứ, không_thể","しれ, はず, 大丈夫, べ, すぐ","be, 겁니다, 될, 해야, 괜찮","คงจะ, ไม่เป็นไร, ควรจะ, เดี๋ยว, น่าจะ","segera, seharusnya, baik-baik, Mungkin, pasti","olmalısın, olacaksın, olmayacak, olacağım, olurdu",y,"נהיה, יהיו, אהיה, אמור, בטח",y
give,"Adok, adjon, adsz, adj, adom","luovuttaa, antamaan, annat, Antakaa, Annan","δώσετε, δίνουν, δώσε, δώσουμε, δίνεις","дайте, даст, отдать, дам, дай","aufgeben, gibst, gib, Geben, gebe","darles, daría, dame, dará, dan","darò, dammi, daro, darle, dargli",y,"give, 還給, 放棄, 給你, 我給","từ_bỏ, quan_tâm, trả, cơ_hội, thêm","諦め, 渡, 与え, 返, あげ","포기, give, 기회, 줘, 돈","ยอมแพ้, ให้โอกาส, ขอเวลา, คืน, โทร","kuberikan, memberikannya, menyerah, memberinya, beri","pes, verebilirim, verebilir, vereyim, veririm","أعطي, تعطي, سأعطيك, أعطيك, تعطيني","ייתן, נותנים, לוותר, תיתן, ניתן",y
send,"Elküldöm, Küldök, küldd, küldj, küldjenek","Lähettikö, lähettäisi, lähetät, lähetämme, Lähetämme",y,y,y,"Enviaré, enviarlo, enviarte, enviaremos, mandaré",y,"enverra, envoyez, enverrai, envoient, renvoyer","send, 寄給, 寄, \ue0be, 癳","gửi, cử, gởi, đội, trả","送, 派遣, 送れ, 送り込, 送信","보내, 보낼, 보냈, 보낸, 메시지","ส่ง, ไปยัง, เข้าไป, เข้า, ข้อความ",y,"göndereyim, yollarım, yollayacağım, göndereceğiz, gönderirim","سنرسل, لإرسال, يرسلون, نرسل, ارسال","תשלחי, ולשלוח, ישלחו, ישלח, תשלח",y
put,y,"Laitoin, laitan, pani, Laitan, laita","βάλε, έβαλες, βάζεις, έβαλα, βάλουμε",y,"legen, bringen, ins, lassen, damit","ponerlo, pondré, pongo, pones, puse",y,y,"put, 放進, 放到, 放下, 放在",y,"置, かけ, つけ, 入れ, 危険","넣, put, 놓, 총, 입","วาง, ใส่, เก็บ, จับ, ปืน","meletakkannya, menaruhnya, letakkan, taruh, masukkan",y,"وضعها, لوضع, وضعه, سأضع, نضع","אשים, שמת, שמתי, שים, להכניס","डाल, रखा, रख, डाला, रखो"
leave,"elhagyni, hagyhatjuk, hagyhatom, hagylak, hagyjon","lähdettävä, jätän, Jätän, poistua, lähtemään",y,"оставлять, покинуть, оставь, оставьте, оставлю",y,"dejarte, dejarme, dejarlo, dejo, irte","lasciarlo, andarcene, andarsene, andarmene, lasciarmi","laissez, pars, quitter, tranquille, laissé","leave, 丟下, 離開, 瞒, 留在","rời, yên, nhắn, bỏ, một_mình","去, 置, 出発, 放, 離れ","떠나, 떠날, leave, 남겨, 내버려","จากไป, ฝาก, ทิ้ง, ออกจาก, หนี","meninggalkanmu, meninggalkanku, meninggalkannya, tinggalkan, berangkat","bırakamam, ayrılmak, bırakıyorum, bırakayım, bırakacağım","سأترك, نغادر, نترك, تتركني, مغادرة","נעזוב, נשאיר, יעזוב, אעזוב, תעזבי",y
take,y,"vien, Vien, otan, kestä, kestää","πάρε, παίρνεις, φροντίσω, ματιά, πάρουμε","займет, возьму, принять, забрать, возьми",y,"llevará, llevaré, vistazo, cuidar, toma","prendi, prendo, occhiata, portare, cura","prenez, emmener, soin, occuper, prends","take, 盿, 照顧, m, l","chăm_sóc, lo, mang, nhận, hãy","奪, かか, 連れ, 取, む","take, 데려가, 가져가, 먹, 받","ใช้เวลา, ดูแล, รับ, จัดการ, พา","alih, mengambilnya, membawamu, mengurus, membawanya","götüreceğim, sürer, götür, alıyorum, alacak","يستغرق, سآخذ, نأخذ, آخذ, يأخذ","יקח, תיקח, לוקחים, ניקח, אטפל","ले, लेने, लेते, लेना, ख्याल"
steal,y,y,"κλέψω, κλέψεις, κλέψουμε, κλέψετε, κλέψουν",y,y,"robaría, robarlo, robas, robarte, robe",y,y,"偷, 偷走, 敖, steal, 竊取",y,"盗, 盗み, む, 盗め, 奪","훔치, 훔쳐, 훔쳤, 훔칠, 훔친","ขโมย, แย่ง, ปล้น, มาจาก, คนอื่น",y,"çalmadım, çalmam, çalabilir, çalması, çalacağım","أسرق, لسرقة, اسرق, نسرق, تسرق","לגנוב, תגנוב, אגנוב, יגנוב, נגנוב",y
hit,y,"hitti, osuman, löit, löin, osua","χτύπα, χτυπήσουμε, χτύπησες, χτύπησαν, χτυπήθηκε","сбила, бил, ударили, ударила, сбил","angefahren, Treffer, schlug, geschlagen, Schlag",y,y,y,"撞, hit, 打中, 擊中, 疾",y,"殴, ヒット, 当た, 打, 殺し屋","때리, hit, 때렸, 쳤, 치","ตี, ชน, ต่อย, ชก, โจมตี",y,"hit, çarptım, vurma, çarpmış, isabet","ضربني, ضربته, صدمت, ضربه, ضربت","להיט, היכה, פגעו, פגעה, פגעתי","मारा, हिट, मारो, टाइगर, बेटे"
kick,y,"potkaise, potku, Potkaise, potkua, munille","κλωτσιά, κλωτσήσω, κλωτσήσει, κλωτσιές, κώλους","выгнать, вышвырнуть, пнуть, пинок, удар","Kick, tritt, Tritt, trete, Tür",y,"effetto, calcio, prendo, dare, nelle","botter, botte, fesses, virer, coups",y,y,"蹴, キック, 蹴飛ば, 蹴り, 追い出","내쫓, 발차기, 쫓아내, kick, 걷어차","เตะ, ไล่, อัด, ตูด, ก้น",y,"vur, tekmele, tekmelerim, evden, basacağım","الركلة, تركل, ركلة, اركل, سأركل","הבעיטה, תבעט, בועט, אבעט, בביצים",y
rub,"dörzsöld, dörgölni, dörzsölni, bökkenő, dörgöld",y,y,y,y,y,y,y,y,y,"こす, こすり合わせ, やっかい, 擦れ, こすれ","문질러, 문지르, 비비, 마사지, 수다",y,y,"ovala, ov, ovmak, okşa, masaj",y,"לשפשף, לזרות, משפשף, לעסות, למרוח","जले, रगड़ने, नमक, रगड़ें, लग"
turn,y,"vuoroni, vuorosi, käännä, käänny, vuoro","Σειρά, στροφή, γύρνα, γυρίσουμε, γυρίσεις",y,y,"giro, apagar, convertir, turno, toca","Tocca, spegnere, trasformare, tocca, turno",y,"輪到, turn, 轉身, 自首, 輪","lượt, rẽ, bật, tắt, Tới","番, 曲が, 向け, 消, 今度","차례, turn, 켜, 돌리, 돌","เลี้ยว, turn, ถึงตา, หันหลัง, หันไป","giliran, giliranmu, giliranku, Giliranmu, Giliranku","sıram, sıran, Sıra, arkanı, sırası","دورك, دوري, تتحول, يتحول, تحويل","תורי, תורך, התור, להסגיר, להפנות","बारी, मुड़ना, मोड़, बदल, बाँए"
push,"nyomjon, nyomj, lökdöss, erőltesd, tolni","töni, työntämään, ärsytä, onneasi, painosta","σπρώξε, Σπρώξε, σπρώξεις, σπρώξω, σπρώχνεις",y,"pressen, Pressen, schubsen, drängen, schieben",y,"spingi, spingete, Spingi, spinga, spingermi","poussez, Poussez, Pousse, pousses, repousser",y,y,"押, いき, 押し出, プッシュ, 押せ","밀, 압박, 힘, 밀어내, 강요","ผลัก, ผลักดัน, เบ่ง, ดัน, กดดัน",y,y,"تدفعني, تدفعي, دفعة, إدفعي, لدفع","דחיפה, לדחוף, תדחף, ולדחוף, תדחוף",y
pull,y,"Vedän, pysähtyä, vetämään, sivuun, vedän","τραβήξτε, τράβα, τραβήξεις, σκανδάλη, τραβάς","тяни, курок, провернуть, вытащить, руки",y,y,"accostare, grilletto, premere, tiri, tira",y,y,y,"引っ張, 抜, 引き上げ, 引き抜, 停め","당겨, 당기, 뽑, pull, 꺼내",y,"menariknya, menepi, tarik, mundur, Tarik","Tetiği, tetiği, çekme, çekeceğim, çekin","لسحب, أسحب, بسحب, اسحب, تسحب","לשלוף, תמשוך, למשוך, מושך, לבצע",y
squeeze,"préselni, szorítsd, szorítani, szorítsa, nyomd",y,"σφίγγεις, σφίξε, στριμώξω, σφίξεις, πίεσε",y,y,"exprimir, apriete, apretón, aprietes, aprieta",y,y,y,y,"絞, 抱きしめ, 絞り, 寄, 絞り出","꽉, 쥐, squeeze, 잡, 당겨","บีบ, คั้น, เบียด, squeeze, แน่น",y,"sıkıştır, sıkın, sıkıştırmak, sıkıştırmaya, sıkacağım",y,"לסחוט, לחיצה, תלחצי, צפוף, תלחץ",y
wash,"mosd, mosakodni, lemosni, kimosom, mosakodj",y,"πλυθώ, πλυθείς, ξεπλύνει, πλύνετε, πλύνε","смыть, помыть, постираю, вымыть, помой",y,"lavarlo, lávate, lavarte, lavarme, lavan","autolavaggio, lavarti, lavarmi, lavi, lavo",y,"洗, 洗車, 瑍, 洗手, 洗洗",y,"洗, 洗車, 洗濯, 洗え, 洗い流","씻, 닦, 빨, 세수, 세차","ล้าง, ล้างรถ, ล้างมือ, ล้างหน้า, สระผม",y,"yıkayayım, yıkamada, yıkayın, yıkadın, yıkamam","أغتسل, واغسل, لغسل, نغسل, سأغسل","לשטוף, לרחוץ, להתרחץ, לכבס, אשטוף",y
shower,y,"suihkussa, suihkuun, suihkun, suihku, suihkua","ντους, ντουζ, ντουζιέρα, μπάνιου, βροχή","душ, душе, душем, душевой, Душ",y,y,"doccia, meteoriti, pioggia, calda, farsi","douche, doucher, douches, pluie, fête",y,y,"シャワー, 浴び, 流星, 雨, shower ","샤워, 샤워실, 샤워기, 씻, 베이비",y,y,"duş, Duş, duşta, duşa, Duşta","دش, الدش, أستحم, الاستحمام, استحم",y,"शॉवर, स्नान, लेने, सकती, नहाना"
wipe,y,y,"σκουπίσω, σκουπίσεις, σκουπίσει, σκουπίζεις, σκούπισε",y,y,"toallita, limpiarme, limpiarse, limpiarte, limpie","spazzare, pulirmi, pulirti, pulirsi, pulisco",y,"擦, 擦屁股, 揽, 擦掉, 消滅",y,"拭, 消去, 一掃, 消, ふ","닦, 지우, 지워, 삭제, 지문","เช็ด, ลบ, ลบล้าง, ล้าง, กำจัด",y,"Mendil, mendil, sileyim, silmeyi, silme",y,"לנגב, למחוק, תנגב, מנגב, למחות","मिटा, सफाया, पोंछ, मंजिल, सावधानी"
scratch,y,y,"γρατζουνιά, γρατσουνιά, ξύσεις, ξύσω, ξύνεις","царапина, царапины, нуля, почесать, поцарапать",y,"rasguño, arañazo, rascar, rascas, rasco",y,y,"癢, 擦傷, 撓, scratch, 刮",y,"傷, かすり傷, 引っ掻, 掻, ゼロ","긁, 긁힌, 흠집, 상처, 만든",y,y,"çizik, sıyrık, Çizik, Sıfırdan, kaşı",y,"שריטה, לגרד, מאפס, לשרוט, השריטה",y
cut,y,"Leikkaan, leikattu, leikataan, Poikki, haavan","κόψιμο, έκοψα, έκοψαν, κοπεί, κόψουν",y,"geschnitten, Schnitt, schneide, abschneiden, abgeschnitten","corten, cortaste, corté, cortada, cortaron",y,y,"cut, 切斷, 割, 剪, 剪掉",y,"切, カット, 切断, 切り落と, 切り取","자르, 잘라, 잘랐, 끊, cut","ตัด, ตัดผม, ตัดขาด, หั่น, ผ่า",y,"kestik, kestin, kestim, kesmiş, keserim","قطعوا, جرحت, نقطع, لقطع, سأقطع","חתכתי, נחתך, חתכו, תחתוך, אחתוך","काट, कटौती, कट, काटा, डालो"
connect,"Kapcsolom, összekötni, pontokat, teremteni, kapcsolja","Yhdistän, yhdistän, yhdistävät, yhdistä, yhdistämään","συνδέσω, συνδέσετε, συνδέσουμε, συνδεθώ, τελείες","связать, соединить, контакт, связаны, общаться",y,"conectar, conectan, conectarme, conectarlo, conectamos","collegare, collegarlo, puntini, sintonia, legare","connecter, relier, connecte, relie, lier",y,y,"接続, つなが, 繋が, 繋, 結びつけ",y,y,y,"bağlıyorum, bağlar, bağlamak, bağlayın, bağlantısını","لربط, أتواصل, الربط, نتواصل, للتواصل",y,y
stick,y,"keppi, kepillä, kepin, keppiä, suunnitelmassa",y,y,"zusammenhalten, Stock, bleibe, stecken, halten","bastón, palo, unidos, permanecer, meter",y,y,y,y,y,y,y,y,y,y,y,"छड़ी, रहते, चिपके, रहना, चरवाहा"
split,"Váljunk, szétválunk, válnunk, elosztjuk, váljunk","Hajaannutaan, hajaantua, Jaetaan, hajaannumme, Jaamme","χωριστούμε, μοιράσουμε, μοιρασιά, μοιραστούμε, χωρίσουν","разделимся, разделиться, поделим, разделим, разделились","aufteilen, geteilt, Teilen, Trennung, teilen",y,"dividiamo, dividerci, Dividiamoci, divideremo, divisi","Séparons-nous, diviser, sépare, partage, séparés",y,y,"別れ, 分かれ, 分け, 山分け, 二手","나눠, 나누, 분리, 헤어졌, 흩어져서","แยกกัน, แบ่ง, แยก, แยกย้าย, เลิกกัน",y,"Ayrılalım, bölüşürüz, bölüşeceğiz, ayrılalım, Ayrılıp","تقسيم, ننقسم, نفترق, لنفترق, نتقاسم","לפצל, נתפצל, להתפצל, נתחלק, להתחלק",y
stab,"szúrni, leszúrni, szúrlak, szúrj, hátba","puukottaa, puukotan, puukota, puukottamaan, puukottanut","μαχαιριές, μαχαιρώσω, μαχαιρώσει, μαχαιρώσεις, μαχαιρώνεις","заколоть, ножевых, зарезать, ранений, резать",y,y,y,y,y,y,"刺, 突き刺, 刺し, 刺せ, 裏切","찌르, 찔러, 찔렀, 찌를, 드라이버",y,y,y,"تطعن, سأطعنك, أطعنك, أطعن, يطعن","לדקור, אדקור, תדקור, דוקר, דקרת","वार, दाहिने, दक्षिणी, उसने, बताना"
laugh,"nevetni, nevess, nevessen, Nevetni, nevettess",y,"γελάσεις, γελάσω, γελάω, γελάς, γελάσει",y,y,y,y,y,y,y,"笑, 笑い, 笑え, 大笑い, 笑い声","웃, 웃음, 비웃, 웃겨, laugh",y,y,y,"تضحك, أضحك, نضحك, اضحك, تضحكي","לצחוק, תצחק, תצחקי, הצחוק, תצחקו",y
smile,y,y,"χαμόγελο, χαμόγελό, χαμογελάς, χαμογέλα, χαμογελάσεις",y,y,y,y,"sourire, souriez, Souriez, Souris, sourit",y,y,"笑顔, 笑, 微笑, 笑え, スマイル","웃, 미소, 웃음, smile, 으면서",y,y,"gülümse, gülümseme, gülücük, gülümsemesi, Gülümse","ابتسامة, إبتسامة, الابتسامة, تبتسم, الإبتسامة",y,y
cry,"sírj, sírni, cry, Sírni, sírjon",y,"κλαις, κλάψω, κλάψεις, κλάψει, κλαίς",y,y,"llores, lloro, llore, lloran, lloras",y,y,y,y,"泣, 泣け, 泣き, 叫,  cry","울, 우, 울지마, cry, 울음","ร้องไห้, ร้อง, cry, น้ำตา, เสียใจ",y,"Ağlama, ağlama, ağla, Ağlayacak, ağlarım","تبكي, أبكي, تبكِ, تبكى, تبك","לבכות, תבכי, תבכה, אבכה, ולבכות","रो, रोना, रोने, रोते, रोओ"
bite,y,y,y,"укус, укусить, кусаюсь, укусит, кусаются",y,y,y,y,y,y,"噛, 噛みつ, 噛み付, 蛇, 一口","물, 물린, 어라, 깨물, 물어뜯","กัด, รอยกัด, การกัด, งับ, ฟัน",y,"ısırık, ısırığı, ısırmaz, ısırmam, Isırmam","قضمة, عضة, لدغة, تعض, يعض","לנשוך, ביס, נושך, נושכים, אנשך","काट, काटने, दांती, बत्तख, काटते"
suck,y,y,"ρούφα, ρουφήξει, ρουφήξω, ρουφάς, μπάζα",y,y,y,y,y,"很爛, 吸, 吸出, suck, 簫",y,"吸, しゃぶ, 最低, 最悪, フェラ","빨, 형편없, 빨아먹, 구려, 빠","ห่วย, ดูด, ห่วยแตก, แย่มาก, ดูดมัน",y,y,y,"למצוץ, תמצוץ, אמצוץ, תמצצי, מוצצים","चूसना, चूसो, टिकटों, चूसते, बगल"
swallow,y,y,"καταπιεί, καταπιείς, καταπιώ, καταπίνεις, κατάπιε",y,y,y,y,y,y,y,"飲み込, 飲み込め, む, 飲, 飲ま","삼키, 삼, 키지, 삼켜, 씹",y,y,y,"ابتلاع, تبتلع, ابتلع, البلع, أبتلع",y,y
