fight,harcolni,taistella,να παλέψω,бороться,kämpfen,luchar,combattere,combattre,打架,chiến đấu,戦う,싸우기 위해서,สู้,bertarung,savaşmak,ليقاتل,להלחם,लड़ो
hunt,vadászatot,metsästää,να κυνηγήσω,охотиться,jagen,a cazar,cacciare,chasser,打獵,đi săn,狩る,사냥하다,การล่าสัตว์,berburu,avlanmak,للصيد,לצוד,हंट
hurt,megsérült,satuttaa,να βλάψει,причинять боль,verletzen,lastimar,ferire,blesser,傷害,làm đau,傷める,다치게,เจ็บ,menyakiti,incitmek,لكي تؤلم,לפגוע,ठेस
attack,támadás,hyökätä,να επιτεθείς,нападать,angreifen,atacar,per attaccare,attaquer,攻擊,tấn công,攻める,공격합니다,เพื่อโจมตี,menyerang,saldırmak,للهجوم,לתקוף,आक्रमण
protect,megvédeni,suojella,προστατεύω,защищать,beschützen,proteger,proteggere,protéger,保護,bảo vệ,守る,보호하기 위해,ป้องกัน,melindungi,korumak,حمى,להגן,protect
pile,halom,kasata,στοιβάζω,накопить,stapeln,apilar,impilare,empiler,堆積,chồng chất,積む,쌓다,กอง,menumpuk,yığmak,كَوَّمَ,לערום,ढेर
store,bolt,varastoida,αποθηκεύω,хранить,lagern,almacenar,immagazzinare,stocker,儲存,lưu trữ,蓄える,보관시키다,กักเก็บ,menyimpan,depolamak,خزن,לאחסן,स्टोर
insert,beszúrása,laittaa sisään,ἐντίθημι,вставить,einsetzen,insertar,inserire,insérer,插入,chèn vào,差し込む,삽입하려면,แทรก,memasukkan,sokmak,أدخل,להכניס,प्रविष्ट
contain,tartalmaznak,sisältää,περιέχω,содержать,enthalten,contener,contenere,contenir,容納,chứa,含める,포함하다,บรรจุ,berisi,içermek,لاحتواء,להכיל,रोकना
include,tartalmaz,sisällyttää,να συμπεριλάβει,включать,einschließen,incluir,includere,inclure,包括,bao gồm,含める,포함하는,ที่จะรวม,memasukkan,içermek,لكي يتضمن,לכלול,शामिल
inform,tájékoztatja,tiedottaa,πληροφορώ,сообщить,informieren,informar,informare,informer,通知,thông báo,知らせる,알리다,แจ้ง,memberi tahu,bilgi vermek,بَلَّغَ,הודיע,सूचित करना
announce,bejelenteni,uluttaa,ανακοινώνω,объявлять,ankündigen,anunciar,annunciare,annoncer,宣布,thông báo,発表する,발표합니다,ประกาศ,mengumumkan,duyurmak için,لإعلان,להכריז,की घोषणा
sweep,söpörni,lakaista,σκουπίζω,мести,fegen,barrer,spazzare,balayer,打掃,quét,掃除する,청소하기,ปัดกวาด,menyapu,süpürüyor,ليكنس,לטאטא,स्वीप
rent,kiadó,vuokrata,ενοικιάζω,арендовать,mieten,rentar,noleggiare,louer,租,thuê,貸す,렌트하다,ให้เช่า,menyewa,kiralamak,للإيجار,לשכור,किराया
travel,utazási,matstaa,ταξιδεύω,путешествовать,reisen,viajar,viaggiare,voyager,旅行,đi du lịch,旅行する,여행,เดินทาง,bepergian,seyahat etmek,للسفر,לטייל,सफर
record,lemez,tallentaa,καταγράφω,записать,aufnehmen,registrar,registrare,enregistrer,記錄,ghi lại,記録する,기록하다,ในการบันทึก,merekam,kayıt için,لتسجيل,כדי להקליט,रिकार्ड
escape,megszökni,paeta,να ξεφύγουν,сбежать,fliehen,escapar,scappare,pour échapper à,逃離,trốn thoát,逃げる,탈출,หลบหนี,melarikan diri,kaçmak,للهرب,לברוח,एस्केप
avoid,elkerülése,välttää,αποφύγω,избежать,vermeiden,evitar,evitare,éviter,避免,tránh,避ける,피하기 위해,หลีกเลี่ยง,menghindari,kaçınmak,لتجنب,להתחמק,टालना
focus,fókusz,keskittyä,να επικεντρωθεί,концентрироваться,konzentrieren,centrarse,focalizzare,se concentrer,專註,tập trung,集中する,초점을,มุ่งเน้น,fokus,odaklanmak,للتركيز,להתמקד,फ़ोकस
bark,kéreg,haukkua,να γαβγίσει,лаять,bellen,ladrar,abbaiare,aboyer,吼叫,sủa,叫ぶ,껍질로,ไปเห่า,menggonggong,havlamak,للنباح,לנבוח,छाल
howl,howl,kätevästi,για να ουρλιάζει,выть,heulen,aullar,ululare,hurler,嗥叫,tru,吠える,울부 짖음으로,ถึงเสียงหอน,melolong,ulumaya,لتعوي,ליילל,चीख़
call,hívd,soittaa,για να καλέσετε,звонить,anrufen,llamar,chiamare,appeler,呼叫,gọi,呼ぶ,전화합니다,โทร,memanggil,aramak,للإتصال,להתקשר,कॉल
scream,sikoly,huutaa,να ουρλιάξω,кричать,schreien,gritar,urlare,hurler,尖叫,hét,絶叫する,비명을 지르기 위해,กรีดร้อง,berteriak,çığlık atmak,يصرخ,לצעוק,चीख
chirp,csipog,sirkuttaa,κελαηδάω,чирикать,zwitschern,chirrido,cinguettare,gazouiller,鳴叫,hót líu lo,囀る,짹짹거리다,ร้องเจี๊ยกๆ,berkicau,cıvıldamak,غرد,צִיוּץ,कलरव
crow,varjú,kiekua,κράζω,кукарекать,krähen,cacarear,cantare,chanter,打鳴,gáy,鳴く,울다,ขัน,berkokok,ötmek,صاح,קרא,कौवा
shout,kiálts,huutaa,να φωνάξει,кричать,rufen,gritar,urlare,crier,呼喊,la hét,叫ぶ,소리하기,ตะโกน,berteriak,bağırmak,ان تصرخ,לצעוק,चिल्लाओ
whisper,suttogó,kuiskaten,να ψιθυρίσω,шептать,flüstern,susurrar,sussurrare,chuchoter,低語,thì thầm,呟く,속삭임,กระซิบ,berbisik,fısıldamak,أن تهمس,ללחוש,कानाफूसी
build,építeni,rakentaa,χτίζω,строить,bauen,para construir,costruire,construire,建造,xây dựng,建てる,짓다,สร้าง,membangun,inşa etmek,لبناء,לבנות,निर्माण
like,tetszik,pitää,να αρεσει,нравится,mögen,gustar,piacere,aimer,長得像,thích,似る,좋아하다,ที่ชื่นชอบ,menyukai,beğenmek,لكى تحب,לחבב,जैसे
show,show,näyttää,να δείξω,показывать,zeigen,mostrar,mostrare,montrer,展示,hiển thị,見せる,보여주기 위해,แสดง,memperlihatkan,göstermek için,ليعرض,להציג,दिखाएँ
hang,lógni,ripustaa,να κρεμάσετε,повесить,hängen,colgar,appendere,pour accrocher,掛,treo,掛ける,매달려,เพื่อแขวน,menggantung,takılmak,لتعليق,לתלות,हैंग
weigh,mérlegel,punnita,να ζυγίζω,взвесить,wiegen,pesar,pesare,peser,稱重,cân,量る,무게를 측정합니다,ชั่งน้ำหนัก,menimbang,tartmak,لوزن,לשקול,तौल
measure,intézkedés,mitata,να μετρήσετε,измерять,messen,para medir,misurare,mesurer,測量,cân đo,測る,측정,เพื่อวัด,mengukur,ölçmek,لقياس,למדוד,माप
swing,swing,keinua,να ταλαντεύεται,качать,schaukeln,para balancear,oscillare,se balancer,搖蕩,lung lay,揺れる,스윙,เพื่อแกว่ง,berayun,sallamak,أن يتأرجح,להתנדנד,झूले
shake,shake,ravistaa,να κουνήσει,трясти,schütteln,agitar,a scuotere,secouer,搖動,lắc,震える,흔들려면,เขย่า,mengguncang,çalkalamak,أن يهز,לנער,शेक
tremble,remeg,täristä,να τρέμει,дрожать,zittern,temblar,tremare,trembler,顫抖,run rẩy,身震いする,떨림,สั่นสะเทือน,gemetar,titremek,لترتعش,לרעוד,घबराना
work,munka,työskennellä,να δουλέψω,работать,arbeiten,trabajar,lavorare,travailler,工作,làm việc,働く,일하다,ไปทำงาน,bekerja,çalışmak,للعمل,לעבוד,कार्य
marry,feleségül,mennä naimisiin,παντρεύομαι,жениться,heiraten,casarse,sposare,se marier,結婚,cưới,結婚する,결혼하다,แต่งงาน,menikahi,evlenmek,للزواج,להתחתן,निकाह
pray,imádkozik,rukoilla,να προσευχηθούν,молиться,beten,a orar,pregare,prier,祈禱,cầu nguyện,祈る,기도합니다,เพื่ออธิษฐาน,berdoa,dua etmek,للصلاة,להתפלל,दुवा
win,nyerj,voittaa,για να κερδίσει,побеждать,gewinnen,para ganar,vincere,gagner,贏,thắng,勝つ,이기다,ชนะ,menang,kazanmak,للفوز,לנצח,जीत
lose,veszíteni,menettää,να χάσω,терять,verlieren,perder,perdere,perdre,輸,mất,負ける,잃기 위해,สูญเสีย,kalah,kaybetmek,لتخسر,לאבד,खोना
mix,keverék,sekoittaa,να αναμείξετε,смешать,mischen,para mezclar,mescolare,mélanger,混合,trộn,混ぜる,믹스,ผสม,mencampur,karıştırmak,لخلط,לערבב,मिक्सर
bend,kanyar,taivuttaa,να λυγίσει,согнуть,biegen,para doblar,piegare,plier,彎曲,uốn cong,曲げる,구부러,โค้งงอ,menekuk,bük,للانحناء,לכופף,बेंड
feed,takarmányok,ruokkia,να ταΐσει,кормить,füttern,alimentar,nutrire,nourrir,餵食,cho ăn,飼う,먹이,ให้อาหาร,memberi makan,beslemek,لكي تطعم,להאכיל,फीड
rear,hátsó,takaa,πίσω,чтобы сзади,nach hinten,a la parte trasera,per allevare,à l'arrière,養育,phía sau,育てる,후면으로,ไปด้านหลัง,ke belakang,arkaya,إلى الخلف,לאחור,पश्च
roll,roll,pyöriä,να κυλήσει,чтобы катиться,rollen,rodar,rotolare,à rouler,滾動,cuộn,転がす,롤,ม้วน,berguling,yuvarlanmak,لفة,לגלגל,फेंकें
slide,csúszda,liukua,να γλιστρήσει,скользить,schlittern,deslizarse,scorrere,glisser,滑動,trượt,滑る,슬라이드하려면,เพื่อเลื่อน,meluncur,kaymak,للانزلاق,להחליק,स्लाइड
cover,borító,peittää,να καλύψω,покрывать,zudecken,cubrir,coprire,couvrir,覆蓋,che,覆う,커버하는,ครอบคลุม,menutupi,örtbas etmek,لتغطية,לכסות,कवर
support,támogatást,tukea,για να στηρίξει,поддерживать,unterstützen,apoyar,supportare,soutenir,支持,hỗ trợ,支える,지원합니다,ให้การช่วยเหลือ,mendukung,desteklemek,من أجل دعم,לתמוך,support
load,terhelés,lastata,φορτώνω,загружать,laden,cargar,caricare,charger,加載,tải,ロードする,로드하려면,เพื่อโหลด,memuat,yüklemek için,لتحميل,לטעון,लोड
develop,fejleszt,kehittää,για να αναπτυχθεί,развивать,entwickeln,desarrollar,sviluppare,développer,發展,phát triển,開発する,발전합니다,เพื่อพัฒนา,mengembangkan,geliştirmek,للتطور,לפתח,विकास करना
fold,hajtás,taittaa,διπλώνω,свернуть,falten,doblar,piegare,plier,折疊,để gâp,折る,접다,เพื่อพับ,melipat,katlamak için,لأضعاف,לקפל,मोड़ें
shrink,pszichiáter,kutistaa,για να συρρικνώνεται,чтобы сокращаться,schrumpfen,reducir,restringere,rétrécir,收縮,co lại,縮む,축소,เพื่อหดตัว,menyusut,küçültmek için,أن يتقلص,לכווץ,सिकुड़ना
spill,bukás,läikyttää,να λερώνω,разлить,verschütten,derramar,versare,renverser,溢出,tràn,溢れる,쏟다,เพื่อรั่วไหล,menumpahkan,dökmek,لينسكب,לשפוך,फैल
release,kiadás,vapauttaa,να απελευθερώσει,выпустить,loslassen,liberar,rilasciare,pour libérer,釋放,phát hành,解く,해제,ปล่อย,melepaskan,serbest bırakmak,للإفراج,לשחרר,रिलीज
drain,lefolyó,tyhjentää,να αποστραγγίζω,осушать,abfließen,drenar,per drenare,pour drainer,排水,thoát nước,捌かす,배수,เพื่อระบายน้ำ,menguras,tahliye etmek,لاستنزاف,לספוג,नाली
fill,töltsd,täyttää,να γεμίσω,заполнять,füllen,llenar,riempire,remplir,充滿,lấp đầy,埋める,채우기 위해,เพื่อเติมเต็ม,mengisi,doldurmak,لملء,למלא,भरण
pour,tölts,kaataa,να χύσει,залить,zu arm,para verter,versare,verser,倒,đổ,注ぐ,붓다,เท,menuangkan,dökmek,يسكب,לשפוך,डालना
soak,áztatás,liottaa,να απολαύσω,чтобы впитать,einweichen,remojar,immergere,tremper,浸泡,ngâm,浸る,흡수하는,แช่,merendam,emmek için,لتنقع,להשרות,डुबाना
leak,szivárgás,vuotaa,να διαρρεύσει,течь,auslaufen,gotear,gocciolare,couler,泄漏,rò rỉ,漏れる,누출,รั่วไหล,bocor,sızdırmak,تسرب,לנזול,लीक
drip,csepp,tiputtaa,να στάζει,капать,tropfen,a gotear,gocciolare,dégoutter,滴下,nhỏ giọt,滴る,물방울,เพื่อหยด,menetes,damlamak için,لتقطر,לטפטף,ड्रिप
expand,terjeszkedni,laajentaa,να επεκτείνει,расширять,erweitern,expandir,espandere,étendre,擴張,mở rộng,広げる,확장하려면,เพื่อขยาย,memperluas,genişlemek için,لتوسيع,להרחיב,विस्तार
spread,terjed,levittää,να εξαπλωθεί,распространять,verbreiten,para extender,spargere,se propager,傳播,lan rộng,広める,퍼 뜨리다,การแพร่กระจาย,menyebar,yaymak,لينشر,להפיץ,स्प्रेड
radiate,sugárzik,säteillä,για να ακτινοβολώ,чтобы излучать,ausstrahlen,para irradiar,irradiare,rayonner,輻射,tỏa ra,輻射する,방사하기 위해,เพื่อเปล่งประกาย,memancarkan,yaymak için,للإشعاع,להקרין,विकीर्ण
infect,megfertőzni,tartuttaa,να μολύνεις,заразить,infizieren,infectar,infettare,infecter,感染,gây nhiêm,感染する,감염,เพื่อติดเชื้อ,menginfeksi,enfekte etmek,لتصيب,להדביק,संक्रमित
obstruct,akadályoz,estää,να εμποδίσω,чтобы препятствовать,behindern,para obstruir,ostruire,obstruer,阻礙,làm trở ngại,妨げる,방해하기 위해,เพื่อขัดขวาง,menghalangi,engellemek,لعرقلة,להכשיל,बाधा डालती
sink,elsüllyed,upota,να βυθιστεί,тонуть,sinken,hundir,affondare,couler,下沈,chìm,沈む,가라 앉기 위해,เพื่อจม,tenggelam,batmak,لتغرق,לשקוע,डूबना
waste,hulladékok,tuhlata,να σπαταλώ,впустую,verschwenden,perder,sprecare,gaspiller,浪費,lãng phí,無駄にする,낭비,เสีย,menyia-nyiakan,boşa harcamak,لنضيعه,לבזבז,बर्बाद
disappear,eltűnik,kadota,να εξαφανιστούν,исчезнуть,verschwinden,desaparecer,scomparire,disparaître,消失,biến mất,消える,사라합니다,หายไป,menghilang,kaybolmak,لتختفي,להיעלם,गायब
stretch,stretch,venyttää,για να τεντώσει,растянуть,strecken,estirar,allungare,étirer,伸展,căng,張る,스트레칭,ยืด,meregangkan,uzatmak,ليتمدد,להתמתח,खींचें
