concept_id,column,old,new,source
689,Arabic,turtledove,يَمَامَة,vocalize
689,Hebrew,צבייה,תּוֹר,vocalize
692,Arabic,cormorant,غَاق,vocalize
692,Hebrew,קורמורנט,קוֹרְמוֹרָן,vocalize
696,Arabic,بجعة,بَجَعَة,vocalize
696,Hebrew,בַּרבּוּר,בַּרְבּוּר,vocalize
697,Arabic,نسر,نَسْر,vocalize
697,Hebrew,נשר,עַיִט,vocalize
700,Arabic,غراب أسود,غُرَاب,vocalize
715,Arabic,عجل البحر,فُقْمَة,vocalize
715,Hebrew,חותם,חוֹתָם,vocalize
716,Arabic,الفظ,فَظّ,vocalize
716,Hebrew,ניבתן,נִיבְתָן,vocalize
725,Arabic,هادئة,مَحَارَة,vocalize
725,Hebrew,צדפה,צִדְפָּה,vocalize
748,Arabic,أفيد,حَشَرَةُ المَنّ,vocalize
755,Arabic,الفيروس المتنقل,دُودَة,vocalize
755,Hebrew,תוֹלַעַת,תּוֹלַעַת,vocalize
766,Arabic,البرتقالي,بُرْتُقَال,vocalize
766,Hebrew,תפוז,תַּפּוּז,vocalize
819,Arabic,ينبع,سَاق,vocalize
819,Hebrew,גֶזַע,גֶּזַע,vocalize
830,Arabic,gladiolus,غِلَادِيُولُس,vocalize
830,Hebrew,סֵיפָן,סַיְפָן,vocalize
831,Arabic,النرجس البري,نَرْجِس,vocalize
831,Hebrew,נַרקִיס,נַרְקִיס,vocalize
835,Arabic,marigold,آذَرْيُون,vocalize
835,Hebrew,צִפּוֹרנֵי הַחָתוּל,צִפָּרְנֵי־חָתוּל,vocalize
837,Arabic,azelea,أَزَالِيَا,vocalize
837,Hebrew,אזלאה,אֲזָלֵאָה,vocalize
840,Arabic,لافندر,خُزَامَى,vocalize
840,Hebrew,אֲזוֹבִיוֹן,אֲזוֹבְיוֹן,vocalize
844,Arabic,الكوبية,كُوبِيَّة,vocalize
844,Hebrew,הידראנגאה,הִידְרַנְגֵאָה,vocalize
845,Arabic,snapdragon,حَنَكُ السَّبُع,vocalize
845,Hebrew,לוֹעַ הָאֲרִי,לֹעַ הָאֲרִי,vocalize
860,Arabic,ginkgo,جِنْكُو,vocalize
860,Hebrew,גִינקוֹ,גִּינְקוֹ,vocalize
869,Arabic,بانيان,بانِيان,vocalize
869,Hebrew,בניאן,בַּנְיָאן,vocalize
871,Arabic,كرمة,كَرْمَة,vocalize
871,Hebrew,גֶפֶן,גֶּפֶן,vocalize
893,Arabic,جبنه,جُبْن,vocalize
893,Hebrew,גבינה,גְּבִינָה,vocalize
894,Arabic,الفيتا,فِيتَا,vocalize
894,Hebrew,פטה,פֶטָה,vocalize
899,Arabic,الفول السوداني,فُول سُودَانِيّ,vocalize
899,Hebrew,בֹּטֶן,בֶּטֶן,vocalize
997,Arabic,يُسلِّم,يَد,vocalize
997,Hebrew,יד,יָד,vocalize
998,Arabic,نخل,كَفّ,vocalize
998,Hebrew,כַּף הַיָד,כַּף הַיָּד,vocalize
999,Arabic,رسغ,رُسْغ,vocalize
999,Hebrew,מפרק כף היד,מִפְרַק כַּף הַיָּד,vocalize
1006,Arabic,الى الخلف,ظَهْر,vocalize
1006,Hebrew,חזור,גַּב,vocalize
1009,Arabic,ورك او نتوء,وَرِك,vocalize
1009,Hebrew,ירך,יָרֵךְ,vocalize
1023,Arabic,مثانة,مَثانَة,vocalize
1023,Hebrew,שַׁלפּוּחִית הַשֶׁתֶן,שַׁלְפּוּחִית הַשֶּׁתֶן,vocalize
1028,Arabic,عرق,عِرْق,vocalize
1028,Hebrew,לְהָזִיעַ,זֵעָה,vocalize
1031,Arabic,ضرطة,ضَرْطَة,vocalize
1031,Hebrew,לְהַפְלִיץ,נָפִיחָה,vocalize
1038,Arabic,العالمية,عَالَم,vocalize
1050,Arabic,تمطر,مَطَر,vocalize
1050,Hebrew,גֶשֶׁם,גֶּשֶׁם,vocalize
1056,Arabic,شاطئ بحر,شاطِئ بَحْر,vocalize
1056,Hebrew,החוף,חוֹף,vocalize
1057,Arabic,الشعاب المرجانية,شِعَاب مَرْجَانِيَّة,vocalize
1063,Arabic,الارض,الأَرْض,vocalize
1063,Hebrew,כדור הארץ,כַּדּוּר הָאָרֶץ,vocalize
1074,Arabic,البرد,بَرَد,vocalize
1074,Hebrew,בָּרָד,בָּרָד,vocalize
1080,Arabic,مستنقع,مُسْتَنْقَع,vocalize
1080,Hebrew,לְהַצִיף,בִּצָּה,vocalize
1089,Arabic,الجليدية,نَهْر جَلِيدِيّ,vocalize
1089,Hebrew,קַרחוֹן,קַרְחוֹן,vocalize
1103,Arabic,عاصفة ثلجية,عَاصِفَة ثَلْجِيَّة,vocalize
1103,Hebrew,סופת שלגים,סוּפַת שְׁלָגִים,vocalize
1109,Arabic,في الامس,أَمْس,vocalize
1109,Hebrew,אתמול,אֶתְמוֹל,vocalize
1145,Arabic,فلاش,وَمَضَ,vocalize
1145,Hebrew,הֶבזֵק,הֶבְזֵק,vocalize
1148,Arabic,يبدو,صَوْت,vocalize
1148,Hebrew,נשמע,נִשְׁמַע,vocalize
1153,Arabic,الصدأ,صَدَأ,vocalize
1159,Arabic,سيراميك,خَزَف,vocalize
1165,Arabic,الماس,أَلْمَاس,vocalize
1165,Hebrew,יהלום,יַהֲלוֹם,vocalize
1186,Arabic,صنارة صيد,خُطَّاف,vocalize
1186,Hebrew,וו,וָו,vocalize
1214,Arabic,الأساسية,لِيف,vocalize
1216,Arabic,اللحمة,سَدًى,vocalize
1216,Hebrew,שתי,שְׁתִי,vocalize
1220,Arabic,الصفحة الرئيسية,بَيْت,vocalize
1220,Hebrew,בית,בַּיִת,vocalize
1226,Arabic,نافذة او شباك,نَافِذَة,vocalize
1226,Hebrew,חַלוֹן,חַלּוֹן,vocalize
1241,Arabic,صنبور,صُنْبُور,vocalize
1280,Arabic,إطار العجلة,إِطَار,vocalize
1280,Hebrew,צמיג,צְמִיג,vocalize
1298,Arabic,اسفنجة,إِسْفِنْجَة,vocalize
1308,Arabic,مسلك,خَيْط,vocalize
1316,Arabic,نظارة طبية,نَظَّارَة طِبِّيَّة,vocalize
1316,Hebrew,משקפיים,מִשְׁקָפַיִם,vocalize
1318,Arabic,هدية مجانية,هَدِيَّة,vocalize
1318,Hebrew,מתנה,מַתָּנָה,vocalize
1333,Arabic,بطاقة بريدية,بِطَاقَة بَرِيدِيَّة,vocalize
1333,Hebrew,גְלוּיָה,גְּלוּיָה,vocalize
1347,Arabic,عروسه لعبه,لُعْبَة,vocalize
1350,Arabic,المعجب,مُعْجَب,vocalize
1350,Hebrew,אוהד,אוֹהֵד,vocalize
1370,Arabic,الماسح الضوئي,مَاسِح ضَوْئِيّ,vocalize
1379,Arabic,سمفونية,سِيمْفُونِيَّة,vocalize
1381,Arabic,على نفس المنوال,إِيقَاع,vocalize
1381,Hebrew,קֶצֶב,קַצָּב,vocalize
1383,Arabic,كلمات,كَلِمَات,vocalize
1383,Hebrew,מילים,מִלִּים,vocalize
1393,Arabic,آلة توبا,تُوبَا,vocalize
1402,Arabic,صافرة,صَافِرَة,vocalize
1402,Hebrew,לִשְׁרוֹק,מַשְׁרוֹקִית,vocalize
1408,Arabic,تناسب,بَدْلَة,vocalize
1408,Hebrew,חליפה,חֲלִיפָה,vocalize
1418,Arabic,وصمة,بُقْعَة,vocalize
1419,Arabic,لعبه,لُعْبَة,vocalize
1419,Hebrew,מִשְׂחָק,מִשְׂחָק,vocalize
1436,Arabic,جنس تذكير أو تأنيث,جِنْس,vocalize
1440,Arabic,أقصى,أَقْصَى,vocalize
1441,Arabic,الحد الأدنى,أَدْنَى,vocalize
1449,Arabic,يكتب,نَوْع,vocalize
1458,Arabic,لمدة,عَقْد,vocalize
1463,Arabic,طلب,طَلَبَ,vocalize
1463,Hebrew,להזמין,סֵדֶר,vocalize
1470,Arabic,سماء,سَمَاء,vocalize
1470,Hebrew,גן העדן,שָׁמַיִם,vocalize
1477,Arabic,أبدي,خَالِد,vocalize
1477,Hebrew,בן אלמוות,בֶּן אַלְמָוֶת,vocalize
1494,Arabic,صدفة,صُدْفَة,vocalize
1494,Hebrew,יָד הַמִקרֶה,צֵרוּף מִקְרִים,vocalize
1498,Arabic,المفارقة,مُفَارَقَة,vocalize
1498,Hebrew,פָּרָדוֹקס,פָּרָדוֹקְס,vocalize
1504,Arabic,السبب,سَبَب,vocalize
1504,Hebrew,סִבָּה,סָבָה,vocalize
1512,Arabic,اساسي,مِعْيَار,vocalize
1512,Hebrew,תֶקֶן,תֶּקֶן,vocalize
1516,Arabic,خاصية,مِيزَة,vocalize
1516,Hebrew,תכונה,תְּכוּנָה,vocalize
1529,Arabic,الرياضيات,رِيَاضِيَّات,vocalize
1529,Hebrew,מָתֵימָטִיקָה,מָתֵמָטִיקָה,vocalize
1549,Arabic,الحاضر,حَاضِر,vocalize
1549,Hebrew,הווה,הֹוֶה,vocalize
1557,Arabic,يضخ,أُنْبُوب,vocalize
1557,Hebrew,צינור,צִנּוֹר,vocalize
1561,Arabic,موقع البناء,مَوْقِع البِناء,vocalize
1561,Hebrew,אתר הבנייה,אֲתַר הַבְּנִיָּה,vocalize
1565,Arabic,المدرج,مُدَرَّج,vocalize
1565,Hebrew,אַמְפִיתֵאַטרוֹן,אַמְפִיתֵאַטְרוֹן,vocalize
1569,Arabic,كلوي,رِوَاقُ الدَّيْر,vocalize
1569,Hebrew,מִנזָר,קְלוֹיסְטֶר,vocalize
1570,Arabic,الصليب,صَلِيب,vocalize
1570,Hebrew,הצלב,צְלָב,vocalize
1571,Arabic,قالب طوب,طُوبَة,vocalize
1571,Hebrew,לְבֵנָה,לִבְנֶה,vocalize
1572,Arabic,يبني,إِسْمَنْت,vocalize
1572,Hebrew,בטון,מֶלֶט,vocalize
1581,Arabic,نادي رياضي,صَالَة رِيَاضِيَّة,vocalize
1581,Hebrew,חדר כושר,חֲדַר כֹּשֶׁר,vocalize
1583,Arabic,نصب تذكاري,نُصْب تِذْكَارِيّ,vocalize
1605,Arabic,معبد,مَعْبَد,vocalize
1605,Hebrew,בית המקדש,מִקְדָּשׁ,vocalize
1627,Arabic,القاضي,قَاضٍ,vocalize
1627,Hebrew,לִשְׁפּוֹט,שׁוֹפֵט,vocalize
1631,Arabic,دكتور جامعى,أُسْتَاذ جَامِعِيّ,vocalize
1631,Hebrew,פּרוֹפֶסוֹר,פְּרוֹפֶסוֹר,vocalize
1637,Arabic,المدعي العام,مُدَّعٍ عَامّ,vocalize
1638,Arabic,المتدرب,مُتَدَرِّب,vocalize
1638,Hebrew,מתמחה,מִתְמַחֶה,vocalize
1653,Arabic,الشرطي,شُرْطِيّ,vocalize
1664,Arabic,اخصائي نظارات,أَخْصَائِيّ نَظَّارَات,vocalize
1664,Hebrew,אוֹפְּטִיקַאִי,אוֹפְּטִיקַאי,vocalize
1669,Arabic,مصور فوتوغرافي,مُصَوِّر فُوتُوغْرَافِيّ,vocalize
1669,Hebrew,צַלָם,צַלָּם,vocalize
1680,Arabic,سطح - المظهر الخارجي,سَطْح,vocalize
1680,Hebrew,משטח,מִשְׁטָח,vocalize
1735,Arabic,الأقمار الصناعية,قَمَر صِنَاعِيّ,vocalize
1735,Hebrew,לוויין,לַוְיָן,vocalize
1739,Arabic,النظام الشمسي,النِّظَام الشَّمْسِيّ,vocalize
1739,Hebrew,מערכת השמש,מַעֲרֶכֶת הַשֶּׁמֶשׁ,vocalize
1741,Arabic,الانقلاب,الاِنْقِلاب,vocalize
1741,Hebrew,מִפנֶה הַשֶׁמֶשׁ,מִפְנֵה הַשֶּׁמֶשׁ,vocalize
1745,Arabic,الأبراج الفلكية,الأَبْرَاج,vocalize
1745,Hebrew,גַלגַל הַמַזָלוֹת,גַּלְגַּל הַמַּזָּלוֹת,vocalize
1748,Arabic,أرض,أَرْض,vocalize
1748,Hebrew,כדור הארץ,כַּדּוּר הָאָרֶץ,vocalize
1749,Arabic,قشرة الأرض,قِشْرَة الأَرْض,vocalize
1749,Hebrew,קרום כדור הארץ,קְרוּם כַּדּוּר הָאָרֶץ,vocalize
1750,Arabic,عباءة الأرض,عَباءَة الأَرْض,vocalize
1750,Hebrew,מעטפת כדור הארץ,מַעֲטֶפֶת כַּדּוּר הָאָרֶץ,vocalize
1751,Arabic,جوهر الأرض,جَوْهَر الأَرْض,vocalize
1751,Hebrew,גרעין כדור הארץ,לִבַּת כַּדּוּר הָאָרֶץ,vocalize
1754,Arabic,زحل,زُحَل,vocalize
1754,Hebrew,שַׁבְתַאִי,שַׁבְּתַאי,vocalize
1758,Arabic,يستطيع,يَسْتَطِيعُ,vocalize
1758,Hebrew,פחית,פַּחִית,vocalize
1762,Arabic,في,فِي,vocalize
1762,Hebrew,ב,בְּ־,vocalize
1764,Arabic,من,مَنّ,vocalize
1764,Hebrew,מ,מִ־,vocalize
1766,Arabic,باتجاه,نَحْوَ,vocalize
1766,Hebrew,לקראת,לִקְרַאת,vocalize
1767,Arabic,منذ,مُنْذُ,vocalize
1767,Hebrew,מאז,מֵאָז,vocalize
1769,Arabic,انها فوق,إِلَى أَعْلَى,vocalize
1769,Hebrew,קם,לְמַעְלָה,vocalize
1770,Arabic,لأسفل,إِلَى أَسْفَل,vocalize
1770,Hebrew,למטה,לְמַטָּה,vocalize
1771,Arabic,للأمام,إِلَى الأَمَام,vocalize
1771,Hebrew,קדימה,קָדִימָה,vocalize
1772,Arabic,للخلف,إِلَى الخَلْف,vocalize
1772,Hebrew,אֲחוֹרָה,אָחוֹרָה,vocalize
1773,Arabic,لقد ترك,يَسَار,vocalize
1773,Hebrew,נשאר,נִשְׁאַר,vocalize
1774,Arabic,هذا صحيح,يَمِين,vocalize
1774,Hebrew,נכון,נָכוֹן,vocalize
1775,Arabic,داخل,دَاخِل,vocalize
1775,Hebrew,לְתוֹך,לְתוֹךְ,vocalize
1788,Arabic,الخارج,خَارِج,vocalize
1788,Hebrew,בחוץ,בַּחוּץ,vocalize
1790,Arabic,و,وَ,vocalize
1790,Hebrew,ו,וְ־,vocalize
1791,Arabic,خلال,خِلَال,vocalize
1791,Hebrew,בְּמַהֲלָך,בְּמַהֲלַךְ,vocalize
1801,Arabic,لذا,لِذَا,vocalize
1801,Hebrew,לכן,לָכֵן,vocalize
1802,Arabic,ل,لِ,vocalize
1802,Hebrew,ל,לְ־,vocalize
1803,Arabic,كما,كَمَا,vocalize
1803,Hebrew,כמו,כְּמוֹ,vocalize
1805,Arabic,وفق,وَفْقًا لِـ,vocalize
1805,Hebrew,לפי,לְפִי,vocalize
1806,Arabic,بدلا من,بَدَلًا مِن,vocalize
1806,Hebrew,ולא,בִּמְקוֹם,vocalize
1808,Arabic,الآن,الْآنَ,vocalize
1808,Hebrew,עַכשָׁיו,עַכְשָׁו,vocalize
1811,Arabic,حتى الآن,حَتَّى الْآن,vocalize
1811,Hebrew,עדיין,עֲדַיִן,vocalize
1814,Arabic,في الأصل,أَصْلًا,vocalize
1814,Hebrew,בְּמָקוֹר,בַּמָּקוֹר,vocalize
1817,Arabic,تدريجياً,تَدْرِيجِيّاً,vocalize
1817,Hebrew,באופן הדרגתי,בְּאֹפֶן הַדְרָגָתִי,vocalize
1818,Arabic,بعد، بعدما,بَعْدَ,vocalize
1818,Hebrew,לאחר,לְאַחַר,vocalize
1822,Arabic,أحيانا,أَحْيَانًا,vocalize
1827,Arabic,للأبد,إِلَى الأَبَد,vocalize
1830,Arabic,بعضها البعض,بَعْضُهُمْ بَعْضًا,vocalize
1830,Hebrew,אחד את השני,אֶחָד אֶת הַשֵּׁנִי,vocalize
1832,Arabic,بالضبط,بِالضَّبْط,vocalize
1832,Hebrew,בְּדִיוּק,בְּדִיּוּק,vocalize
1833,Arabic,بالتأكيد,مُتَأَكِّد,vocalize
1833,Hebrew,בטוח,בָּטוּחַ,vocalize
1838,Arabic,جداً,جِدًّا,vocalize
1838,Hebrew,מאוד,מְאוֹד,vocalize
1840,Arabic,حتى,حَتَى,vocalize
1840,Hebrew,אֲפִילוּ,אֲפִלּוּ,vocalize
1844,Arabic,هل حقا,حَقًّا,vocalize
1844,Hebrew,בֶּאֱמֶת,בֶּאֱמֶת,vocalize
0,Arabic,نكون,نَكُون,vocalize
0,Hebrew,היה,הָיָה,vocalize
1,Arabic,أصبح,أَصْبَحَ,vocalize
1,Hebrew,הפך,הָפַךְ,vocalize
2,Arabic,فعل ,فَعَلَ,vocalize
2,Hebrew,עשה,עָשָׂה,vocalize
3,Arabic,ذهب,ذَهَبَ,vocalize
3,Hebrew,הלך,הָלַךְ,vocalize
4,Arabic,يأتي,يَأْتِي,vocalize
4,Hebrew,בא,בָּא,vocalize
5,Arabic,دخل,دَخَلَ,vocalize
5,Hebrew,נכנס,נִכְנַס,vocalize
6,Arabic,خرج,خَرَجَ,vocalize
6,Hebrew,יצא,יָצָא,vocalize
8,Arabic,بقى,بَقِي,vocalize
8,Hebrew,נשאר,נִשְׁאַר,vocalize
9,Arabic,غادر,غَادَرَ,vocalize
9,Hebrew,עזב,עָזַב,vocalize
10,Hebrew,חָזַר,חִזֵּר,vocalize
11,Arabic,فكر,فِكْر,vocalize
11,Hebrew,חשב,חָשַׁב,vocalize
12,Arabic,عبر ,عَبَرَ,vocalize
12,Hebrew,שקל,שָׁקַל,vocalize
13,Arabic,قرر,قَرَّرَ,vocalize
13,Hebrew,החליט ,הֶחְלִיט,vocalize
14,Arabic,اختار,اِخْتَارَ,vocalize
14,Hebrew,בחר,בָּחַר,vocalize
15,Arabic,أحس,أَحَسّ,vocalize
15,Hebrew,הרגיש ,הִרְגִּישׁ,vocalize
16,Arabic,رأى,رَأَى,vocalize
16,Hebrew,ראה,רָאָה,vocalize
17,Arabic,سمع,سَمِع,vocalize
17,Hebrew,שמע,שָׁמַע,vocalize
18,Arabic,لمس,لَمَسَ,vocalize
18,Hebrew,נגע,נָגַע,vocalize
19,Arabic,شم,شَمَّ,vocalize
19,Hebrew,הריח,הֵרִיחַ,vocalize
20,Arabic,ذاق,ذَاقَ,vocalize
20,Hebrew,טעם,טַעַם,vocalize
21,Arabic,قال,قَالَ,vocalize
21,Hebrew,אמר,אָמַר,vocalize
22,Arabic,عرف,عَرَفَ,vocalize
22,Hebrew,ידע,יָדַע,vocalize
23,Arabic,تعلم,تَعَلَّمَ,vocalize
23,Hebrew,למד,לָמַד,vocalize
28,Arabic,طلب,طَلَبَ,vocalize
28,Hebrew,שאל,שָׁאַל,vocalize
29,Arabic,جواب,جَوَاب,vocalize
29,Hebrew,ענה,עָנָה,vocalize
30,Arabic,ليرسم,لِيَرْسُم,vocalize
30,Hebrew,לצייר,לְצַיֵּר,vocalize
31,Arabic,كتب,كَتَبَ,vocalize
31,Hebrew,כתב,כָּתַב,vocalize
32,Arabic,قرأ,قَرَأَ,vocalize
32,Hebrew,קרא,קָרָא,vocalize
33,Arabic,أكل,أَكَلَ,vocalize
33,Hebrew,אכל,אָכַל,vocalize
34,Arabic,شرب,شَرِبَ,vocalize
34,Hebrew,שתה,שָׁתָה,vocalize
35,Arabic,امتلك,اِمْتَلَكَ,vocalize
35,Hebrew,יש ,יֵשׁ,vocalize
36,Arabic,مسك,مَسَكَ,vocalize
36,Hebrew,החזיק,הֶחְזִיק,vocalize
37,Arabic,جلب,جَلَبَ,vocalize
37,Hebrew,הביא ,הֵבִיא,vocalize
38,Arabic,يحمل,يَحْمِل,vocalize
38,Hebrew,לשאת,לָשֵׂאת,vocalize
39,Arabic,حصل,حَصَل,vocalize
39,Hebrew,קיבל,קִבֵּל,vocalize
40,Arabic,أعطى,أَعْطَى,vocalize
40,Hebrew,נתן,נָתַן,vocalize
41,Arabic,أرسل,أَرْسَلَ,vocalize
41,Hebrew,שלח,שָׁלַח,vocalize
42,Arabic,وضع,وَضَعَ,vocalize
42,Hebrew,שם,שֵׁם,vocalize
43,Arabic,ترك,تَرَكَ,vocalize
43,Hebrew,עזב,עָזַב,vocalize
44,Arabic,أخذ,أَخَذَ,vocalize
44,Hebrew,לקח,לָקַח,vocalize
45,Arabic,سرق,سَرَقَ,vocalize
45,Hebrew,גנב,גָּנַב,vocalize
46,Arabic,ضرب,ضَرَبَ,vocalize
46,Hebrew,פגע,פָּגַע,vocalize
47,Arabic,رفس,رَفَسَ,vocalize
47,Hebrew,בעט,בָּעַט,vocalize
48,Arabic,فرك,فَرَكَ,vocalize
48,Hebrew,שפשף ,שִׁפְשֵׁף,vocalize
49,Arabic,دار,دَار,vocalize
49,Hebrew,סבב,סָבַב,vocalize
50,Arabic,دفع,دَفَعَ,vocalize
50,Hebrew,דחף,דָּחַף,vocalize
51,Arabic,سحب,سَحَبَ,vocalize
51,Hebrew,משך,מָשַׁךְ,vocalize
52,Arabic,عصر,عَصْر,vocalize
52,Hebrew,לחץ,לָחַץ,vocalize
53,Arabic,غسل,غَسَلَ,vocalize
53,Hebrew,שטף,שָׁטַף,vocalize
55,Arabic,مسح,مَسَحَ,vocalize
55,Hebrew,ניגב,נִגֵּב,vocalize
56,Arabic,خدش,خَدَش,vocalize
56,Hebrew,סרט,סֶרֶט,vocalize
57,Arabic,قص,قَصَّ,vocalize
57,Hebrew,חתך,חָתַךְ,vocalize
60,Arabic,شق,شَقَّ,vocalize
60,Hebrew,פיצל,פִּצֵּל,vocalize
61,Arabic,طعن,طَعَنَ,vocalize
61,Hebrew,דקר,דָּקַר,vocalize
62,Arabic,ضحك,ضَحِكَ,vocalize
62,Hebrew,צחק,צָחַק,vocalize
63,Arabic,لتبتسم,لِتَبْتَسِم,vocalize
63,Hebrew,לחייך,לְחַיֵּךְ,vocalize
64,Arabic,بكى,بَكَى,vocalize
64,Hebrew,בכה,בָּכָה,vocalize
65,Arabic,عض,عَضَّ,vocalize
65,Hebrew,נשך,נָשַׁךְ,vocalize
66,Arabic,مص,مَصَّ,vocalize
66,Hebrew,מצץ,מָצַץ,vocalize
68,Arabic,بزق,بَزَقَ,vocalize
68,Hebrew,ירק,יֶרֶק,vocalize
69,Arabic,تقيأ,تَقَيَّأَ,vocalize
69,Hebrew,הקיא ,הֵקִיא,vocalize
70,Arabic,نفخ,نَفَخَ,vocalize
70,Hebrew,נשב,נָשַׁב,vocalize
71,Arabic,تنفس,تَنَفَّسَ,vocalize
71,Hebrew,נשם,נָשַׁם,vocalize
72,Arabic,سعل,سَعَلَ,vocalize
72,Hebrew,השתעל ,הִשְׁתַּעֵל,vocalize
73,Arabic,تثاءب,تَثَاءَبَ,vocalize
73,Hebrew,פיהק,פִּהֵק,vocalize
74,Arabic,رمى,رَمَى,vocalize
74,Hebrew,זרק,זָרַק,vocalize
75,Arabic,للإمساك,لَلامَساك,vocalize
75,Hebrew,לתפוס,לִתְפֹּס,vocalize
76,Arabic,حفر,حَفَرَ,vocalize
76,Hebrew,חפר,חָפַר,vocalize
77,Arabic,ربط,رَبَطَ,vocalize
77,Hebrew,קשר,קֶשֶׁר,vocalize
78,Arabic,خيط,خَيَّطَ,vocalize
78,Hebrew,תפר,תָּפַר,vocalize
79,Arabic,عد,عَدَّ,vocalize
79,Hebrew,ספר,סֵפֶר,vocalize
80,Arabic,لبس,لَبِسَ,vocalize
80,Hebrew,נשא,נָשָׂא,vocalize
81,Arabic,فتح,فَتَحَ,vocalize
81,Hebrew,פתח,פָּתַח,vocalize
83,Arabic,بدأ,بَدَأَ,vocalize
83,Hebrew,התחיל,הִתְחִיל,vocalize
84,Arabic,أنهى,أَنْهَى,vocalize
